event_id,event_type,location,user_id,ticket_purchased
5598,Concert,Chicago,kelly00,1
5599,Theater,Los Angeles,rodgersdillon,1
5600,Conference,Chicago,margaretalexander,0
5601,Theater,San Francisco,jacksonshelton,1
5602,Theater,Chicago,debbiecontreras,0
5603,Conference,Los Angeles,davisadrian,1
5604,Concert,New York,nancywallace,1
5605,Theater,San Francisco,kcooke,1
5606,Concert,San Francisco,sara06,1
5607,Concert,San Francisco,allenjorge,1
5608,Concert,New York,alex06,0
5609,Conference,New York,shellyalvarez,1
5610,Conference,New York,perezbrian,1
5611,Conference,Los Angeles,dustinhill,1
5612,Conference,Chicago,joshua02,1
5613,Theater,Los Angeles,hedwards,0
5614,Concert,San Francisco,karenstewart,0
5615,Conference,Los Angeles,kdougherty,0
5616,Conference,Chicago,fjones,0
5617,Concert,San Francisco,kenneth14,1
5618,Theater,Los Angeles,jluna,1
5619,Concert,San Francisco,jeffreyjensen,0
5620,Concert,San Francisco,dbaker,0
5621,Concert,San Francisco,jaredoliver,0
5622,Concert,Los Angeles,ucooper,1
5623,Theater,San Francisco,hoffmancathy,1
5624,Conference,Chicago,michaelstephens,1
5625,Theater,Los Angeles,erikfarmer,1
5626,Theater,New York,wardmichael,1
5627,Conference,Chicago,pshaw,0
5628,Conference,Chicago,andrea11,0
5629,Conference,New York,tateemily,1
5630,Concert,Chicago,bakerrobert,0
5631,Concert,Chicago,thomas08,1
5632,Conference,San Francisco,nicolepatton,0
5633,Conference,San Francisco,rgreene,0
5634,Concert,Los Angeles,brittanygarza,1
5635,Theater,Los Angeles,susan19,1
5636,Concert,San Francisco,joshuakim,1
5637,Concert,New York,donaldsmith,1
5638,Conference,Chicago,adrianfreeman,1
5639,Conference,San Francisco,solisgeorge,1
5640,Conference,Los Angeles,brownjoshua,0
5641,Concert,Chicago,markcooper,1
5642,Conference,Los Angeles,calvin14,0
5643,Theater,Chicago,terrencemendez,0
5644,Conference,New York,johnroberts,0
5645,Conference,Los Angeles,alexis73,0
5646,Theater,San Francisco,elizabethpatrick,0
5647,Theater,New York,amberschultz,1
5648,Concert,New York,jason20,0
5649,Theater,Chicago,nancy96,0
5650,Theater,San Francisco,angela18,1
5651,Theater,Chicago,zacharyoliver,0
5652,Concert,Chicago,clintonbrown,1
5653,Concert,Chicago,christopherhorton,0
5654,Concert,San Francisco,smithwendy,0
5655,Concert,San Francisco,hessderrick,1
5656,Theater,Los Angeles,christianrobert,0
5657,Theater,Los Angeles,charlespierce,0
5658,Concert,New York,heather72,1
5659,Conference,Chicago,cking,0
5660,Concert,New York,lgibson,0
5661,Concert,Los Angeles,richardsonadam,1
5662,Concert,New York,stephanielong,1
5663,Concert,Los Angeles,curtis41,1
5664,Conference,San Francisco,cathycummings,0
5665,Theater,New York,colleen90,0
5666,Concert,Los Angeles,richard01,0
5667,Conference,Los Angeles,thompsonjessica,1
5668,Theater,New York,awang,1
5669,Concert,San Francisco,lsteele,0
5670,Concert,New York,villarrealjoe,1
5671,Conference,Chicago,hunterdavid,0
5672,Theater,Chicago,troy31,0
5673,Theater,Chicago,kaitlin93,0
5674,Theater,Los Angeles,mitchellmelissa,1
5675,Conference,New York,itodd,0
5676,Concert,Los Angeles,lindsey53,0
5677,Conference,New York,careylinda,1
5678,Theater,New York,williscrystal,1
5679,Conference,Los Angeles,holly21,1
5680,Theater,New York,fgonzalez,0
5681,Concert,New York,ucarlson,1
5682,Concert,San Francisco,tamaragardner,0
5683,Theater,Los Angeles,kimberly49,0
5684,Theater,Chicago,carlmitchell,0
5685,Theater,Chicago,christineaguilar,0
5686,Conference,New York,cherylandrews,0
5687,Theater,Chicago,rachellee,1
5688,Theater,Los Angeles,ashleywhite,1
5689,Theater,Los Angeles,daleriley,0
5690,Conference,New York,emily18,0
5691,Concert,Los Angeles,albertgarza,0
5692,Conference,Chicago,john16,0
5693,Theater,San Francisco,jenny98,0
5694,Concert,Los Angeles,lisa32,0
5695,Concert,Los Angeles,taylortucker,1
5696,Concert,Chicago,smithdavid,0
5697,Concert,San Francisco,brittany49,1
5698,Concert,Chicago,jillian88,1
5699,Concert,San Francisco,loganbrown,0
5700,Conference,New York,jonesjamie,1
5701,Conference,Los Angeles,anthonyjames,1
5702,Conference,New York,qbrown,1
5703,Conference,San Francisco,jhall,0
5704,Conference,New York,jeffreyfranklin,1
5705,Conference,New York,petermartinez,1
5706,Concert,Los Angeles,ucarlson,1
5707,Conference,Chicago,sweeneyharold,1
5708,Theater,San Francisco,summer08,0
5709,Concert,Los Angeles,amber97,0
5710,Theater,Chicago,bmyers,1
5711,Theater,Los Angeles,erin10,1
5712,Concert,San Francisco,parkerstephen,1
5713,Theater,Los Angeles,stevenbrowning,0
5714,Concert,San Francisco,kathleen40,0
5715,Conference,San Francisco,eileen12,1
5716,Concert,Chicago,emily25,1
5717,Conference,Los Angeles,jrogers,0
5718,Conference,San Francisco,ccampbell,1
5719,Concert,New York,esingleton,1
5720,Concert,New York,harrellhannah,1
5721,Theater,Chicago,ewillis,0
5722,Theater,Los Angeles,lucasthomas,0
5723,Theater,Los Angeles,murphynicolas,1
5724,Concert,San Francisco,rhenry,0
5725,Conference,Los Angeles,millercatherine,0
5726,Conference,San Francisco,qphillips,1
5727,Concert,New York,lpatterson,0
5728,Conference,New York,denise36,1
5729,Theater,Chicago,rschultz,0
5730,Theater,Los Angeles,rickeywong,1
5731,Concert,Chicago,parkerbobby,0
5732,Concert,New York,lucasschneider,0
5733,Theater,San Francisco,wjames,0
5734,Concert,San Francisco,martinezrichard,1
5735,Theater,San Francisco,oyoung,1
5736,Conference,Los Angeles,mreese,0
5737,Conference,San Francisco,andrewcarpenter,0
5738,Theater,New York,karen55,0
5739,Concert,New York,younganita,1
5740,Concert,San Francisco,tolson,0
5741,Conference,San Francisco,jamesgonzalez,1
5742,Conference,Chicago,tyler35,0
5743,Conference,Chicago,annduffy,1
5744,Conference,New York,dnguyen,1
5745,Concert,San Francisco,maryavila,0
5746,Theater,New York,bentleylauren,1
5747,Conference,San Francisco,flemingmichael,1
5748,Conference,Chicago,jeffrey95,0
5749,Conference,New York,vincentnancy,0
5750,Concert,New York,clarkanita,0
5751,Theater,Chicago,vickigoodman,0
5752,Conference,Los Angeles,cvazquez,0
5753,Concert,New York,chavezgina,0
5754,Theater,New York,zachary44,1
5755,Conference,New York,cunninghamwanda,1
5756,Conference,New York,dorothy88,1
5757,Concert,San Francisco,salazarsierra,1
5758,Concert,Chicago,nicholas51,1
5759,Theater,New York,xholder,1
5760,Concert,San Francisco,johnmolina,0
5761,Concert,Chicago,francisjason,1
5762,Conference,New York,sethjones,0
5763,Theater,Los Angeles,pgilbert,1
5764,Conference,New York,john24,1
5765,Concert,Los Angeles,ehernandez,1
5766,Conference,Los Angeles,angela85,1
5767,Concert,Los Angeles,tiffany86,1
5768,Concert,Los Angeles,jonesadam,1
5769,Theater,Chicago,wclark,0
5770,Conference,Chicago,sotocandace,1
5771,Conference,New York,perezjeffrey,0
5772,Theater,Los Angeles,ztaylor,1
5773,Theater,Chicago,smithkatherine,0
5774,Conference,New York,caitlin80,1
5775,Conference,Los Angeles,jacqueline54,0
5776,Theater,Los Angeles,tracy93,1
5777,Concert,San Francisco,bradyjack,0
5778,Concert,Los Angeles,hmiller,0
5779,Conference,New York,hardygwendolyn,1
5780,Theater,New York,natasha26,0
5781,Theater,San Francisco,wilsonpamela,0
5782,Concert,New York,blake48,1
5783,Concert,Chicago,warrensandra,1
5784,Conference,San Francisco,baxterdouglas,0
5785,Concert,New York,allen13,1
5786,Concert,Chicago,debbie74,0
5787,Concert,Chicago,howardcharles,1
5788,Concert,Los Angeles,andrew91,0
5789,Theater,New York,derek60,0
5790,Theater,New York,fharvey,1
5791,Conference,Los Angeles,brobinson,1
5792,Conference,Chicago,uthomas,0
5793,Conference,Los Angeles,greeneedwin,1
5794,Conference,Los Angeles,susan40,0
5795,Conference,San Francisco,jonathan11,0
5796,Conference,San Francisco,alison87,1
5797,Conference,Chicago,nguyenyolanda,1
5798,Conference,Chicago,nrodriguez,0
5799,Concert,New York,laurenwilkins,0
5800,Concert,San Francisco,jennifer71,1
5801,Theater,New York,gbeck,0
5802,Conference,Los Angeles,jennifercarey,1
5803,Concert,Los Angeles,jasminesmith,1
5804,Theater,New York,andrew69,0
5805,Theater,Los Angeles,bradleyrandall,0
5806,Theater,Los Angeles,jenkinsjacqueline,0
5807,Conference,New York,cisnerosjames,1
5808,Conference,Chicago,rallen,0
5809,Concert,Los Angeles,annasmith,1
5810,Conference,Los Angeles,edward30,0
5811,Theater,Chicago,laurengreene,0
5812,Conference,Chicago,cdiaz,0
5813,Conference,Los Angeles,princeheather,1
5814,Conference,Chicago,shelby47,1
5815,Conference,San Francisco,rodriguezrussell,0
5816,Theater,New York,kristi40,0
5817,Conference,Los Angeles,reyesjennifer,0
5818,Theater,New York,stewartjames,0
5819,Theater,Los Angeles,hlawson,1
5820,Conference,Chicago,lesteven,1
5821,Concert,Chicago,thomasmason,1
5822,Concert,New York,ymitchell,1
5823,Concert,Chicago,danny06,0
5824,Conference,Los Angeles,pgonzalez,1
5825,Theater,San Francisco,pamelaanderson,1
5826,Theater,New York,laura37,1
5827,Theater,Los Angeles,prestonbobby,1
5828,Concert,San Francisco,faithjohnson,1
5829,Concert,San Francisco,tjackson,0
5830,Conference,Chicago,hunterfisher,1
5831,Theater,San Francisco,nancywright,0
5832,Concert,Los Angeles,adamwhite,1
5833,Concert,Chicago,hubermichele,1
5834,Concert,New York,david78,1
5835,Concert,New York,kylesavage,1
5836,Concert,New York,pughjanice,1
5837,Concert,New York,virginiasullivan,1
5838,Concert,San Francisco,cindy21,1
5839,Conference,Los Angeles,katrina45,1
5840,Conference,New York,clarkjon,1
5841,Conference,San Francisco,lisa02,0
5842,Theater,Chicago,ginamunoz,1
5843,Conference,San Francisco,michaeljones,0
5844,Concert,New York,ostewart,1
5845,Conference,Los Angeles,lharris,0
5846,Concert,New York,watsoncraig,1
5847,Conference,Chicago,zdunn,0
5848,Concert,Los Angeles,catherine54,1
5849,Conference,San Francisco,smithbruce,0
5850,Conference,San Francisco,michael54,0
5851,Theater,New York,williamporter,1
5852,Theater,San Francisco,dreeves,1
5853,Theater,Los Angeles,hallalison,0
5854,Concert,Chicago,jlester,1
5855,Theater,New York,wrightsusan,0
5856,Concert,Chicago,omiller,0
5857,Concert,Los Angeles,kristy18,1
5858,Conference,Los Angeles,anthonyduarte,0
5859,Conference,New York,edwardsdiane,0
5860,Conference,Los Angeles,joshuasanchez,1
5861,Concert,New York,halljoy,1
5862,Concert,San Francisco,angela82,0
5863,Concert,San Francisco,joshuarowe,1
5864,Concert,New York,howardnicole,1
5865,Concert,New York,ashley72,0
5866,Conference,New York,joshuarichards,0
5867,Conference,Los Angeles,beasleymelanie,0
5868,Concert,New York,sotoelizabeth,0
5869,Theater,New York,priceeileen,1
5870,Theater,San Francisco,james25,0
5871,Theater,Chicago,justin39,0
5872,Conference,Los Angeles,velezshaun,0
5873,Concert,San Francisco,christopher30,1
5874,Theater,San Francisco,james97,1
5875,Conference,Chicago,jrobinson,1
5876,Concert,Chicago,kevin19,0
5877,Concert,New York,henryrichard,0
5878,Conference,New York,burtonthomas,1
5879,Conference,Chicago,cdurham,0
5880,Conference,San Francisco,ricky97,0
5881,Concert,San Francisco,eric67,1
5882,Theater,San Francisco,masoncruz,0
5883,Theater,San Francisco,theresaross,1
5884,Theater,New York,smithsuzanne,1
5885,Theater,New York,christophernelson,0
5886,Conference,San Francisco,larry08,0
5887,Concert,San Francisco,fcortez,0
5888,Theater,San Francisco,pamela09,0
5889,Conference,San Francisco,drobinson,0
5890,Conference,San Francisco,nmoore,1
5891,Theater,San Francisco,lindsay74,0
5892,Theater,Chicago,karinafuller,1
5893,Concert,Los Angeles,clarkgerald,1
5894,Concert,New York,marioowens,0
5895,Theater,San Francisco,fmclaughlin,1
5896,Concert,Chicago,abyrd,1
5897,Concert,Chicago,judyhunter,1
5898,Conference,New York,elizabethsanchez,0
5899,Concert,Chicago,michael64,1
5900,Concert,Chicago,burgessjulie,1
5901,Theater,Los Angeles,carlos20,1
5902,Theater,San Francisco,bakerbrandon,1
5903,Conference,Los Angeles,tonya58,0
5904,Concert,Chicago,dwaller,1
5905,Conference,New York,jody95,0
5906,Conference,Los Angeles,ofreeman,1
5907,Theater,San Francisco,jasonrodriguez,1
5908,Theater,San Francisco,jay43,0
5909,Theater,San Francisco,jonathanlarson,1
5910,Theater,Los Angeles,cvalencia,0
5911,Theater,Chicago,mercadomelanie,0
5912,Conference,New York,randy78,1
5913,Concert,New York,asmith,0
5914,Concert,San Francisco,johnbates,1
5915,Conference,Chicago,jessicabrown,0
5916,Theater,Los Angeles,marybenton,1
5917,Conference,Los Angeles,john22,0
5918,Theater,San Francisco,znelson,1
5919,Theater,San Francisco,acostajose,1
5920,Concert,Chicago,rebekahdelgado,1
5921,Concert,Los Angeles,burkesara,1
5922,Theater,San Francisco,colleenfry,0
5923,Concert,New York,sandovalrenee,0
5924,Theater,Los Angeles,usandoval,0
5925,Conference,New York,nataliedonovan,1
5926,Conference,New York,kelseymiller,1
5927,Concert,Chicago,daisy59,0
5928,Concert,New York,christophermeyer,1
5929,Concert,Los Angeles,drivas,1
5930,Conference,Chicago,pbass,1
5931,Conference,Chicago,collinsjennifer,1
5932,Theater,San Francisco,smithbrent,0
5933,Theater,San Francisco,benjamin32,0
5934,Conference,San Francisco,ymolina,1
5935,Theater,New York,brooksgregory,0
5936,Theater,San Francisco,jrhodes,0
5937,Theater,San Francisco,ashleythompson,0
5938,Concert,Los Angeles,laura71,1
5939,Conference,New York,ochambers,1
5940,Theater,San Francisco,lori23,1
5941,Concert,San Francisco,nunezalexander,1
5942,Theater,Los Angeles,gerald39,1
5943,Theater,San Francisco,imurphy,1
5944,Concert,Chicago,aguilarjames,1
5945,Concert,New York,katherine64,0
5946,Conference,San Francisco,onunez,1
5947,Theater,Chicago,jamesblankenship,1
5948,Theater,Chicago,chaveztamara,1
5949,Conference,San Francisco,ureed,0
5950,Concert,Chicago,nathanhughes,0
5951,Concert,Chicago,jeremygutierrez,0
5952,Concert,San Francisco,hollowayrobert,0
5953,Theater,Chicago,ybutler,0
5954,Conference,New York,bhendrix,0
5955,Concert,San Francisco,seanwashington,0
5956,Theater,Los Angeles,david54,0
5957,Concert,Chicago,amanda41,1
5958,Theater,San Francisco,jodi45,1
5959,Conference,New York,michaela31,0
5960,Concert,New York,williamsheidi,1
5961,Theater,Los Angeles,ybutler,1
5962,Theater,San Francisco,collinsdarlene,1
5963,Concert,New York,vanessataylor,1
5964,Concert,San Francisco,yolanda72,0
5965,Conference,Chicago,kwarren,0
5966,Theater,San Francisco,samueljohnson,1
5967,Concert,San Francisco,brittneydavis,0
5968,Conference,Chicago,garydudley,1
5969,Conference,Los Angeles,erikblair,0
5970,Theater,Los Angeles,quinnryan,0
5971,Theater,New York,nmay,0
5972,Theater,Chicago,sylvialawrence,1
5973,Theater,Chicago,susansandoval,0
5974,Concert,San Francisco,ggarcia,0
5975,Conference,Chicago,carlahess,0
5976,Concert,Los Angeles,sramirez,1
5977,Conference,Los Angeles,macklance,1
5978,Concert,Chicago,david40,0
5979,Theater,New York,michaelsantos,0
5980,Concert,New York,parkerbrian,0
5981,Concert,New York,ninagarcia,0
5982,Theater,Chicago,charles84,0
5983,Theater,New York,fperez,0
5984,Concert,Chicago,michael61,0
5985,Concert,New York,newtonjanet,0
5986,Theater,New York,rosalesmegan,1
5987,Concert,Chicago,yspencer,1
5988,Concert,San Francisco,rodriguezzachary,1
5989,Concert,Chicago,nathan69,1
5990,Theater,New York,amber39,1
5991,Theater,Los Angeles,lynchtiffany,1
5992,Concert,Los Angeles,melissapace,0
5993,Conference,Los Angeles,garciagregory,1
5994,Theater,San Francisco,qreyes,0
5995,Theater,San Francisco,sharris,1
5996,Conference,Los Angeles,phillipsrebekah,1
5997,Theater,New York,john99,1
5998,Conference,New York,qjackson,0
5999,Theater,New York,vhubbard,0
6000,Conference,New York,pattersoncarrie,1
6001,Concert,New York,annedixon,1
6002,Theater,San Francisco,victoriawalsh,1
6003,Concert,Chicago,teresa81,0
6004,Conference,Los Angeles,meyertracey,0
6005,Conference,San Francisco,jayyoung,1
6006,Theater,San Francisco,martinezcharles,0
6007,Theater,Los Angeles,charlesgibson,0
6008,Conference,San Francisco,emily74,1
6009,Concert,Chicago,ycooper,0
6010,Theater,New York,kaylaturner,1
6011,Conference,New York,justinlong,0
6012,Conference,San Francisco,stevenmoore,1
6013,Conference,New York,munozjoshua,0
6014,Conference,New York,yolanda29,0
6015,Theater,Los Angeles,birdchristopher,0
6016,Theater,New York,steven97,1
6017,Theater,Chicago,vincentsalazar,1
6018,Conference,San Francisco,sandra42,0
6019,Concert,Chicago,brittanyriley,0
6020,Concert,New York,obryan,0
6021,Concert,Chicago,gfranklin,0
6022,Conference,New York,thompsonelizabeth,1
6023,Theater,San Francisco,bonnie83,1
6024,Conference,San Francisco,danielscheryl,1
6025,Concert,New York,kolson,1
6026,Conference,Chicago,hberry,1
6027,Conference,New York,jimmybell,1
6028,Conference,San Francisco,gary90,0
6029,Concert,Chicago,larsonnathan,0
6030,Concert,Los Angeles,michael86,0
6031,Conference,Chicago,marycruz,0
6032,Conference,Chicago,tommy77,1
6033,Theater,Los Angeles,shelbykaiser,0
6034,Conference,Los Angeles,tharris,0
6035,Concert,San Francisco,nbarnes,1
6036,Conference,Los Angeles,erikhughes,0
6037,Conference,New York,gjoseph,0
6038,Concert,Los Angeles,gaynicholas,1
6039,Conference,San Francisco,lvazquez,0
6040,Concert,Los Angeles,elizabethmarquez,1
6041,Theater,New York,jenniferrasmussen,1
6042,Theater,Chicago,amcgee,0
6043,Concert,Los Angeles,hilljose,0
6044,Conference,New York,brittanyklein,1
6045,Conference,Los Angeles,salasluke,1
6046,Conference,Los Angeles,bhoward,0
6047,Concert,Los Angeles,christinemoore,0
6048,Conference,New York,carol15,1
6049,Concert,Los Angeles,gregorysampson,1
6050,Conference,Chicago,rgilbert,1
6051,Conference,Chicago,michelle22,1
6052,Theater,New York,michaellong,1
6053,Theater,Los Angeles,nicolebaxter,0
6054,Theater,San Francisco,christina01,1
6055,Theater,San Francisco,kelsey48,0
6056,Conference,Chicago,stephaniehernandez,0
6057,Theater,Chicago,danielle90,1
6058,Conference,Los Angeles,steelejohn,0
6059,Conference,Chicago,christine77,1
6060,Conference,New York,gmckee,1
6061,Conference,San Francisco,carterjerry,0
6062,Concert,San Francisco,susancraig,0
6063,Concert,New York,michele78,1
6064,Concert,Los Angeles,shickman,0
6065,Theater,San Francisco,brycethomas,1
6066,Conference,Los Angeles,susan82,0
6067,Theater,Los Angeles,thomaslori,0
6068,Theater,Los Angeles,riosamanda,0
6069,Concert,New York,petersenapril,1
6070,Conference,San Francisco,bking,0
6071,Concert,Los Angeles,qli,0
6072,Concert,Chicago,hrussell,0
6073,Theater,New York,sespinoza,0
6074,Theater,Los Angeles,john37,1
6075,Concert,San Francisco,davidgeorge,0
6076,Concert,San Francisco,xhorton,0
6077,Conference,Chicago,robertli,0
6078,Theater,San Francisco,laurenrojas,0
6079,Concert,Los Angeles,joshuafoster,1
6080,Concert,Chicago,egamble,1
6081,Theater,New York,corey60,0
6082,Concert,New York,davidanderson,0
6083,Conference,San Francisco,ikelly,0
6084,Concert,Los Angeles,nelsonrichard,0
6085,Theater,Los Angeles,pughchad,1
6086,Theater,Los Angeles,bergertheresa,1
6087,Concert,Chicago,dwilson,1
6088,Theater,New York,josephmata,0
6089,Concert,San Francisco,whitneyweber,1
6090,Conference,Chicago,davidosborn,1
6091,Conference,New York,tyler42,1
6092,Theater,Los Angeles,efarrell,1
6093,Concert,New York,elizabethharris,0
6094,Concert,Los Angeles,jamiemurray,1
6095,Concert,Los Angeles,rvalenzuela,1
6096,Conference,Los Angeles,paulalex,0
6097,Conference,New York,zstone,0
6098,Conference,San Francisco,srose,0
6099,Concert,Chicago,christine23,0
6100,Theater,Los Angeles,thomas98,0
6101,Conference,Los Angeles,pricecassandra,0
6102,Theater,Chicago,egarner,0
6103,Theater,Los Angeles,jmoore,0
6104,Concert,Los Angeles,nobledonna,0
6105,Theater,Los Angeles,rmcdaniel,0
6106,Conference,New York,adamrosales,0
6107,Concert,Los Angeles,campbelljames,1
6108,Theater,Los Angeles,jonathan69,1
6109,Concert,New York,susanwallace,1
6110,Conference,San Francisco,emilyflores,1
6111,Concert,Chicago,parkssamantha,0
6112,Theater,Los Angeles,thorntonmargaret,1
6113,Theater,San Francisco,jesus77,1
6114,Theater,Chicago,zachary90,0
6115,Conference,New York,abonilla,0
6116,Concert,New York,grimesaustin,1
6117,Concert,San Francisco,kristenbond,1
6118,Concert,Los Angeles,psingleton,0
6119,Conference,Los Angeles,legregg,0
6120,Concert,New York,joshua06,0
6121,Theater,San Francisco,agarcia,1
6122,Conference,New York,mccoysally,1
6123,Conference,New York,colleen32,0
6124,Conference,New York,ggonzalez,0
6125,Concert,Los Angeles,bellzachary,0
6126,Concert,Los Angeles,evanshunter,0
6127,Conference,San Francisco,brichards,1
6128,Concert,Chicago,robert94,0
6129,Theater,Los Angeles,ecole,1
6130,Theater,San Francisco,sking,0
6131,Conference,Chicago,kjones,0
6132,Concert,San Francisco,shuber,1
6133,Conference,Los Angeles,pbeard,1
6134,Concert,Los Angeles,hallvincent,0
6135,Concert,Chicago,alexis75,0
6136,Concert,New York,simpsonlaura,0
6137,Concert,Chicago,fitzgeraldjoshua,1
6138,Concert,Chicago,lyonsmarissa,0
6139,Concert,New York,vmahoney,0
6140,Theater,San Francisco,richardjordan,0
6141,Concert,Chicago,robertharris,1
6142,Conference,Chicago,gomezchristine,1
6143,Conference,Chicago,erikdavies,0
6144,Conference,Chicago,preston47,1
6145,Concert,San Francisco,jonesdana,0
6146,Concert,Los Angeles,ehart,1
6147,Theater,Los Angeles,marcmoore,1
6148,Theater,Chicago,kirkscott,0
6149,Conference,Los Angeles,davidreyes,0
6150,Conference,Chicago,ewells,0
6151,Theater,Los Angeles,kathryngreer,1
6152,Concert,San Francisco,currycarol,1
6153,Concert,Los Angeles,lambjerry,0
6154,Conference,Los Angeles,martinezdeborah,1
6155,Theater,Los Angeles,caleb54,1
6156,Theater,San Francisco,kingdavid,1
6157,Concert,New York,jennifer49,0
6158,Conference,San Francisco,rhonda31,1
6159,Theater,Los Angeles,davidmcdowell,1
6160,Conference,Chicago,rmcdowell,0
6161,Concert,Chicago,pittmanjessica,0
6162,Theater,Chicago,ocarter,0
6163,Concert,Chicago,flemingstephanie,0
6164,Theater,Chicago,gregorymoore,0
6165,Concert,New York,walkerblake,1
6166,Concert,San Francisco,christopherfrank,1
6167,Concert,New York,uherrera,1
6168,Conference,Los Angeles,micheal39,0
6169,Concert,San Francisco,timothyhogan,0
6170,Concert,San Francisco,tellis,0
6171,Concert,New York,elizabeth64,0
6172,Concert,Chicago,rodneystevens,0
6173,Conference,New York,ellisjacob,1
6174,Concert,New York,nlee,0
6175,Concert,Los Angeles,jamie50,0
6176,Theater,New York,ckerr,1
6177,Concert,San Francisco,michaelbell,1
6178,Conference,New York,emoore,0
6179,Concert,Chicago,oconnorvincent,0
6180,Concert,Los Angeles,melissabeasley,1
6181,Theater,Chicago,stacy39,0
6182,Conference,Los Angeles,ronald25,1
6183,Theater,Chicago,bward,1
6184,Theater,Los Angeles,bsmith,0
6185,Concert,Chicago,rodriguezjames,1
6186,Conference,Chicago,uzhang,0
6187,Theater,Chicago,zbishop,1
6188,Conference,San Francisco,samanthawiggins,0
6189,Conference,Los Angeles,sharontanner,1
6190,Concert,Los Angeles,dianehebert,0
6191,Concert,San Francisco,julie33,1
6192,Conference,New York,maryaustin,0
6193,Theater,Chicago,tanyalloyd,0
6194,Conference,Los Angeles,lperez,1
6195,Conference,San Francisco,mollysmith,1
6196,Concert,San Francisco,cruzmegan,0
6197,Concert,San Francisco,jeffreysanders,0
6198,Theater,Chicago,butlerjoseph,1
6199,Theater,Los Angeles,hcaldwell,1
6200,Conference,Chicago,nathan87,0
6201,Conference,San Francisco,sheltonkeith,1
6202,Concert,New York,lauraharmon,0
6203,Conference,New York,ronaldfrank,1
6204,Theater,Chicago,clarkkathryn,0
6205,Concert,Los Angeles,maryhooper,0
6206,Concert,San Francisco,jolson,1
6207,Theater,San Francisco,rachel19,0
6208,Conference,Los Angeles,manningjohnny,0
6209,Conference,New York,mpeterson,1
6210,Concert,San Francisco,reevesjoseph,0
6211,Concert,New York,ojones,1
6212,Theater,New York,josejenkins,1
6213,Conference,San Francisco,heatherwatkins,1
6214,Concert,San Francisco,diazrichard,1
6215,Concert,Chicago,william05,1
6216,Conference,San Francisco,uday,1
6217,Theater,Chicago,bnelson,1
6218,Theater,San Francisco,taracruz,0
6219,Conference,Los Angeles,nelsonbrian,0
6220,Theater,San Francisco,ryanjones,1
6221,Conference,Los Angeles,mariomccoy,1
6222,Concert,Chicago,howellnicholas,0
6223,Conference,San Francisco,gregory84,1
6224,Concert,San Francisco,gonzaleschristopher,1
6225,Conference,New York,jeffrey61,1
6226,Theater,Los Angeles,jennifer54,0
6227,Theater,San Francisco,bullocksarah,1
6228,Concert,Los Angeles,sthompson,1
6229,Theater,Chicago,chelsea65,1
6230,Conference,San Francisco,ywright,0
6231,Theater,Chicago,tammycrawford,0
6232,Concert,Los Angeles,williamsdonna,0
6233,Concert,Chicago,scotthopkins,1
6234,Conference,New York,ojohnson,1
6235,Theater,New York,uconway,0
6236,Concert,New York,xkelly,0
6237,Conference,Los Angeles,chernandez,0
6238,Theater,New York,stonetammy,1
6239,Concert,San Francisco,smoore,0
6240,Conference,Los Angeles,christopherthomas,0
6241,Concert,Chicago,carrjason,0
6242,Theater,Chicago,hnguyen,0
6243,Theater,Los Angeles,harrisjessica,0
6244,Conference,New York,cwashington,0
6245,Conference,Los Angeles,freemandennis,1
6246,Concert,New York,amiller,1
6247,Theater,Los Angeles,johnsonelizabeth,1
6248,Concert,Los Angeles,cynthiaholland,1
6249,Conference,San Francisco,xayala,0
6250,Theater,San Francisco,peggyshields,1
6251,Theater,Chicago,bergmarissa,0
6252,Concert,San Francisco,ulong,1
6253,Conference,Chicago,lisa86,1
6254,Conference,New York,martinezthomas,1
6255,Concert,Chicago,jasonswanson,1
6256,Conference,New York,jennifer64,0
6257,Concert,Los Angeles,robyn15,1
6258,Conference,Chicago,gabriel98,0
6259,Theater,Chicago,leahbrady,1
6260,Theater,San Francisco,autumnrogers,1
6261,Theater,San Francisco,wwright,0
6262,Conference,San Francisco,oedwards,0
6263,Conference,San Francisco,jenniferwhite,1
6264,Theater,New York,christinavazquez,1
6265,Theater,Los Angeles,jane23,0
6266,Conference,New York,adampoole,1
6267,Theater,Los Angeles,dmclean,1
6268,Conference,Los Angeles,laurenlogan,1
6269,Concert,Chicago,vazquezmason,1
6270,Conference,Chicago,raven47,0
6271,Conference,New York,dawnwebster,1
6272,Concert,San Francisco,croberts,0
6273,Conference,Los Angeles,oking,0
6274,Concert,Los Angeles,skinnergwendolyn,0
6275,Concert,Los Angeles,scottmartin,0
6276,Theater,Chicago,christopher92,1
6277,Theater,San Francisco,amy26,0
6278,Concert,New York,sdougherty,0
6279,Theater,San Francisco,rebecca10,0
6280,Conference,Chicago,luisrodriguez,0
6281,Concert,San Francisco,christopherjimenez,1
6282,Theater,Chicago,murraymichael,1
6283,Theater,Los Angeles,morgan98,0
6284,Theater,Chicago,mbeck,0
6285,Theater,New York,thomasjennifer,1
6286,Conference,San Francisco,watsonmichael,1
6287,Conference,New York,clarkjesse,0
6288,Conference,Los Angeles,castrokevin,0
6289,Concert,Chicago,julieburton,0
6290,Conference,Los Angeles,mary23,1
6291,Concert,Chicago,ashley82,0
